title,article,label,url
Swiss authorities probe oil-services firm SBM offshore over bribery allegations,"Oil-services firm SBM Offshore NV is facing an investigation by the Swiss government into bribery allegations that the company said it has already paid hundreds of millions of dollars to resolve in three other countries.

Amsterdam-based SBM Offshore said Monday that three of its subsidiaries had received notice of a probe by Swiss prosecutors who are investigating whether the subsidiaries failed to implement measures to prevent corrupt payments between 2005 and 2012.

The Office of the Attorney General of Switzerland confirmed the investigation in a statement.

The Swiss probe underscores the risks posed to companies by the proliferation of anti-bribery laws such as the U.S. Foreign Corrupt Practices Act. Even highly coordinated settlements resolving allegations of wrongdoing in multiple countries don’t prevent law enforcement agencies in other countries from opening their own subsequent investigations—sometimes years later.

The latest SBM Offshore probe is related to allegations that it has resolved in the U.S., Brazil and the Netherlands, according to the company. SBM Offshore this month concluded a three-year reporting requirement imposed under a 2017 deferred prosecution agreement with the U.S. Justice Department over bribery violations across three continents, the company said.

In that settlement, SBM Offshore admitted to violating the FCPA by paying more than $180 million in commissions to intermediaries from 1996 to at least 2012, knowing that a portion of the payments would be used to bribe public officials. It agreed to pay $238 million in penalties in the U.S.

Before the U.S. settlement, SBM Offshore in 2014 resolved related bribery allegations with Dutch prosecutors, paying $200 million in disgorged profits and a $40 million fine. It also reached settlements with Brazilian authorities in 2018.

Erik Lagendijk, SBM Offshore’s chief governance and compliance officer, said the company would engage with Swiss public prosecutors for clarification on the latest probes.

“The completion of our reporting to the Department of Justice marks the strength of the control measures the Company put in place,” Mr. Lagendijk said in a statement. “We did not expect this development in Switzerland as Swiss authorities have been involved in the matter from the time of the settlement in the Netherlands in 2014.”

The Swiss Attorney General’s Office on Monday said its investigation was linked to prior criminal proceedings against a former senior SBM Offshore executive. Swiss prosecutors didn’t identify the former executive in the statement. A Swiss court in July found the executive guilty of paying bribes to Angolan officials between 2005 and 2008, according to a court judgment.",am,https://fcced.com/swiss-authorities-probe-sbm-offshore-bribery-11220176/
PR firm MWW sues marketing guru in $10m fraud case,"An alleged Ponzi-scheming public relations exec apparently ensnared actors Megan Fox and Mindy Kaling in his web of deceit, claims a Manhattan firm which says it was duped out of $2.5 million in the con.

Hotshot marketing guru Andrew Garson, who in July 2018 was named to the “Top 40 under 40” list by PR Week Magazine, was indicted on wire fraud charges last year for allegedly conning his bosses at MWW Group to pay debts he owed vendors at a previous company, according to court papers.

But Garson’s money machinations at MWW went even further, the company charges in a $10 million Manhattan Supreme Court lawsuit.

The Long Island man allegedly created budgets for “fictitious” marketing campaigns, and incurred debt to talent like Fox and Kaling on projects or budgets MWW hadn’t approved.

The scam left MWW fielding lawsuits and demands for payment the company knew nothing about, including $450,000 from Fox, according to court papers.

In some cases, Garson is accused of making agreements on behalf of MWW that exceeded budgets the company had set, leaving the firm holding the bag for the overage, including $1.75 million to Kaling, who in 2018 starred in an MWW ad campaign for Barefoot Wine, the company claims.

Garson also misappropriated monies working on projects for various advertising clients, including $58,000 from Jack in the Box, $125,000 with Red Lobster and $270,000 from Cox Automotive, MWW charges.

The criminal charges against Garson are pending.",am,https://fcced.com/pr-firm-mww-sues-marketing-guru-fraud-case-11220003/
U.K court freezes $5 billion in assets linked to stolen billions from Kazakhstan’s BTA bank,"A U.K. civil court froze up to $5 billion in assets including stakes in luxury hotels, cash in bank accounts in half a dozen countries and a Burger King franchise, as part of an international legal saga that ensnared Kazakhstan’s richest businessmen, according to court documents.

The Business and Property Courts of England and Wales issued the asset freeze on Nov. 13, based on a petition from Kazakhstan’s state-owned BTA Bank, which has alleged for years that its former bank chairman stole more than $6 billion and laundered it through shell companies around the world. The freeze is among the biggest granted by the court, according to lawyers who work there.

The case is part of a set of civil court disputes involving BTA in the U.S., U.K. and more than a dozen other jurisdictions. Defendants have long maintained BTA’s accusations are false and based on a political vendetta that pits political and business elites against each other in Kazakhstan, an oil- and gas-rich ex-Soviet state.

Both sides have spent tens of millions of dollars on top lawyers and private investigators over more than a decade. BTA alleged that the stolen money ended up in hidden bank accounts and assets around the world including a shopping mall in Cincinnati.

A U.K. court in 2012 ruled in BTA’s favor, issuing a $4.9 billion civil judgment against the former bank chairman, Mukhtar Ablyazov, and Iliyas Khrapunov, his son-in-law. Mr. Ablyazov refused to engage with the British courts, leading to him being held in contempt. He resides in France.

Messrs. Ablyazov and Khrapunov deny the allegations, according to their lawyers.

U.K. Judge Neil Calver ordered the new asset freeze based on fresh allegations from BTA. The bank said Bulat Utemuratov, a financier, former Kazakhstan government adviser and board member of the International Tennis Federation, worked with 11 other individuals and companies to help hide money stolen from the bank, the court documents showed.

Mr. Utemuratov denied the allegations. “The claim was based on false documents provided by BTA Bank JSC and its lawyers,” said Olga Abdrakhmanova, spokeswoman for Mr. Utemuratov and Verny Capital, one of the defendants in the freezing order, where Mr. Utemuratov is a lead investor. “We will make an application to have this claim discharged.”

A spokeswoman for BTA Bank said it welcomed the court’s decision, but declined to comment further.

The new order seeks to freeze assets including bank accounts at institutions including UBS Group AG UBS -0.34% , Credit Suisse Group AG CS +0.70% , EFG International AG and DBS Group Holdings Ltd., and companies that own stakes in the Ritz-Carlton-branded hotels in Moscow, Vienna and Nur-Sultan, Kazakhstan. The Burger King franchise of Kazakhstan, owned by a company controlled by Mr. Utermuratov, is also included. Representatives of the banks declined to comment.

Mr. Ablyazov took control of BTA in 2004 after his business partner died in a freak wolf-hunting accident. The bank was later taken over by the Kazakh government, which alleged he and his associates stole billions through a series of fraudulent loans.

A Facebook post under Mr. Ablyazov’s name on Saturday responded to the freezing order, denying the money laundering allegations and saying that a top Kazakh intelligence official was trying to “destroy Utemuratov physically and financially.”

Mr. Khrapunov, who BTA has alleged played a pivotal role in laundering money for Mr. Ablyazov, said in a statement provided by his lawyer that the new allegations were “ridiculous and fictional” and based on “fabricated documents.” He said BTA Bank was bringing the case against Mr. Utemuratov to take him out as a political opponent.

“There is no better way in Kazakhstan to do so than by accusing someone of assisting the regime’s enemy No. 1, Mr. Ablyazov,” Mr. Khrapunov said.

BTA’s focus on Mr. Utemuratov, a high-profile businessman, is the latest twist in a case that brought together powerful players in Kazakhstan’s business and political spheres.

Mr. Ablyazov has said former Kazakh President Nursultan Nazarbayev, who left office after nearly three decades in power in 2019, persecuted him for his efforts to push democratic reforms in Kazakhstan.

The spokeswoman for Mr. Utemuratov played down local media reports that the businessman was friends with the former president, saying instead they were better described as associates.

Mr. Utemuratov is the world’s 764th richest person with an estimated fortune of $2.9 billion, according to Forbes. The spokeswoman said his actual fortune was now worth $3.2 billion.",am,https://fcced.com/uk-court-freezes-assets-linked-kazakhstan-bank-212201838/
Deutsche Bank accounting chief probed over Wirecard Audit,"Deutsche Bank AG’s top accounting executive, Andreas Loetscher, is being investigated over his role as the auditor of Wirecard AG while he was with his former firm, Ernst & Young, two people familiar with the matter said.

Germany’s accounting regulator, APAS, is looking at his role as part of a review of EY’s auditing, said the people, who declined to be identified because the information isn’t public. Loetscher and three EY auditors are scheduled to testify at a parliamentary committee Thursday about their work for Wirecard. They are expected to invoke legal privilege and not answer any questions about their accounting work.

Loetscher, a two-decade veteran at the accounting firm, oversaw the Wirecard audits for the financial years 2015 through 2017, filings show. He left in 2018 to become chief accounting officer at Deutsche Bank, taking over after the bank struggled for years with legal and regulatory mishaps.

No Evidence
APAS sent a letter to Berlin prosecutors, telling them that the auditors may have committed crimes. The document was forwarded to Munich prosecutors who are now looking into the matter.

EY said there’s no evidence of any criminal acts by its auditors. The firm declined to comment on the APAS probe.

The parliamentary committee on Thursday questioned Alexander Geschonneck, a KPMG auditor who led a special probe that Wirecard itself commissioned last year.

Wirecard sought to obstruct that audit, he told lawmakers. KPMG ultimately uncovered wrongdoing on a huge scale at the company, months before its collapse.

Geschonneck’s testimony “has clearly revealed the strong deficits in the annual audits of Wirecard,” Danyal Bayaz, an opposition politician who’s a member of the parliamentary committee, said in an emailed statement. The KPMG auditor’s statements are “a disastrous report card” for EY, Bayaz said.

Lawmakers in Berlin want to question four former Wirecard auditors, three of whom — Christian Orth, Stefan Heissner and Martin Dahmen– are still with EY; Loetscher is the fourth. The accounting firm is under fire after it signed off on Wirecard’s books without spotting that 1.9 billion euros ($2.3 billion) listed among its assets didn’t exist.

APAS and Deutsche Bank both declined to comment. Loetscher’s lawyer Friedrich Schultehinrichs didn’t immediately reply to emails seeking comment. Handelsblatt reported the APAS letter earlier on Thursday.

The electronic payment company filed for insolvency in June, the culmination of a stunning accounting scandal that led to the arrest of its former chief executive Markus Braun and the revelation that over $2 billion on its balance sheet likely didn’t exist. The Wirecard scandal has prompted questions about the role of the auditors and Germany’s financial regulator.",am,https://fcced.com/deutsche-bank-accounting-chief-probed-wirecard-301120137/
Former Nairobi parliamentary aspirant charged with fraud,"A former Nairobi parliamentary aspirant has been charged with defrauding an international investor of over Sh320 million.

Francis Wambugu Mureithi, who unsuccessfully vied for the Embakasi East parliamentary seat on a Jubilee ticket, was indicted for allegedly defrauding an Eritrean national, Mr Haile Menkerios, of the millions in a tender scam.

Wambugu faced seven counts of obtaining money fraudulently, forgery and uttering forged documents.

Between April 26 and November 3, 2016, the politician was accused of obtaining fraudulently $3,208,000 (Sh320,800,000) from Mr Menkerios, pretending he had genuine contracts from the Ministry of Defence (MoD) to supply foodstuffs to the Department of Defence (DoD).

Besides the DoD tender, State prosecutor Anderson Gikunda told the court that the accused misrepresented to the investor that he had signed an agreement with Mumias Sugar Company to supply sugar to various enterprises in Nairobi and its environs.

“Wambugu also claimed he had been accorded a business service permit with the Export Processing Zones Authority (EPZA) to erect a weighbridge in Athi River, a fact he knew to be false,” Mr Gikunda told the court.

The politician allegedly used his company known as Doc Find Company Limited to misrepresent the tender to Mr Menkerios.

Wambugu was further charged with purchasing a Sh75 million parcel of land in Karen allegedly using funds from proceeds of crime.

He was further accused of acquiring stock shares in Ciscos Kenya Limited allegedly using funds he knew were acquired illegally.

Wambugu was further accused of defrauding another investor, Mr Abeba Woldehaimanot Abbay, of Sh25 million by showing a letter of offer signed by Mr ZG Ogendi for the principal secretary MoD for the supply of sand bags for the DoD.

He was further charged with forging MoD Local Purchase Order (LPO) issued to his company to supply 5,000 bags of sugar (50kgs each), 5,000 bags of Mwea Rice (50kgs each), 5,000 bags of beans (90kgs each), 5,000 bags of maize (90kgs each) all worth Sh106 million to Kahawa Barracks.

Five defence lawyers led by Duncan Okatchi told Chief Magistrate Martha Mutuku that the criminal case stems from an ongoing commercial case pending at the High Court.

Ms Mutuku freed Wambugu on a cash bail of Sh5 million.

The case will be mentioned in a fortnight for pre-trial directions.",am,https://fcced.com/ex-nairobi-mp-aspirant-charged-with-fraud-2711201544/
"Sierra Leone’s former president Koroma faces corruption, money laundering allegations","Sierra Leone’s former president Ernest Bai Koroma was interrogated by lawyers acting for the country’s Anti-Corruption Commission (ACC), after the publication of a Government White Paper on the findings of a High Court Judge-led commission of inquiry, into what the SLPP government describes as massive evidence of corruption and money laundering – running into hundreds of millions of dollars by the former APC government of President Ernest Bai Koroma.

Today’s interrogation comes after several weeks of uncertainty as to whether the former president (Photo) will turn up, following reports of a warrant for his arrest issued by the ACC  should the former president continue to refuse to turn up in the capital Freetown for interrogation.

This evening, the ACC published a statement saying that: “The Anti-Corruption Commission (ACC) wishes to inform the general public that it has on Monday 23rd November 2020, commenced and proceeded with the interview of the former President of the Republic of Sierra Leone, Dr. Ernest Bai Koroma, in relation to investigations into allegations of corruption, whilst he was President of the country, from 2007 to 2018.

“The said interview took place at one of the Commission’s secured “Safe Houses”. The interview will continue on another date agreed between the ACC and former President Koroma’s lawyers. In this light, the Commission wishes to reassure the general public of its determination to continue discharging its mandate as provided for in the Anti-Corruption Act No. 12 of 2008 as Amended in 2019.”

But according to reports, today’s interrogation was made possible by the intervention of the British High Commission in Sierra Leone, after supporters of the former president blockaded ACC officials a few months ago in Makeni from meeting the former president at his home to answer questions about allegations of corruption and money laundering whilst he was in power in 2007 to 2018.

Writing on Twitter after today’s interrogation, the former president said: “I have just concluded the much-anticipated interview with the ACC. The chat was conducted smoothly and amicably. I honoured the ACC’s invitation, to demonstrate my unwavering commitment to peace and the rule of law.  It was my commitment to the fight against corruption that led me to strengthen the ACC, making it one of the strongest anti-corruption institutions in Africa, under my tenure.

“Again, I remain unperturbed and ever determined to protect my good name. Profound appreciations to supporters, well-wishers for your solidarity; and thanks to the International Community for facilitating a smooth and peaceful process. I will do everything to protect the peace I helped to build and consolidate.”

There were rumours that the presence of the former president in the capital Freetown, could spark widespread violence on the streets, as supporters of his All People’s Congress Party (APC) were alleged to be planning a widespread protest against the government.

But this afternoon, the executives of the APC urged their supporters and members “to continue to remain calm and abide by the laws of Sierra Leone”.

Writing in a statement published this evening, this is what the APC party said: “The Leadership of the All Peoples Congress (APC), wishes to inform our members, supporters and the public that the Chairman and Leader of our party,  former President of Sierra Leone, Dr Ernest Bai Koroma availed himself today for the much-anticipated interview with the Anti-Corruption Commission.

“The interview was conducted in a respectful, dignified and amicable environment and despite all efforts to complete the interview today, it could not be completed due to time constraints. The former President is cooperating fully and intends to continue in that vein and the interview will continue on a date to be agreed upon by the parties.

“The Chairman and Leader has always insisted on his willingness to be interviewed and his commitment to transparency and accountability and continues to reassure the public of this commitment.

“We urge all members and supporters to continue to remain calm and abide by the laws of Sierra Leone. The former President is not under arrest or facing any constraints. He is in good spirits and extends his thanks and appreciation to his supporters and well-wishers for their support and prayers.”

It is not certain as to when the former president will next meet with officials of the ACC to continue their interrogation.

But sources at the ACC told the Sierra Leone Telegraph that they are working towards an out of court settlement with the former president to get him to pay back ten of millions of dollars alleged to have been stolen from the State.

Source – www.thesierraleonetelegraph.com",am,https://fcced.com/sierra-leones-ex-president-koroma-faces-corrupt-29111548/
Zimbabwean Mayor Mafume arrested for corruption,"HARARE mayor and Ward 17 councillor Jacob Mafume was Wednesday arrested and charged of criminal abuse of office arising allegedly from the allocation of two residential stands in Westlea without following due process.

The Special Anti-Corruption Unity (SACU) pounced on the Harare City Council boss claiming he influenced the city housing directors to illegally allocate residential stands sometime in March 2020.

Mafume’s lawyer, Tonderai Bhatasara told NewZimbabwe.com Wednesday the city’s first resident was most likely going to appear in court this Thursday.

“He was picked by SACU today (Wednesday) and is detained at Rhodesville Police Station. He will appear in court tomorrow (Thursday).

“SACU is alleging that Mafume influenced the Harare City Council housing director to allocate at least two residential stands in Westlea sometime in March 2020,” Bhatasara said.",am,https://fcced.com/zimbabwean-mayor-mafume-arrested-corruption-261121627/
African Soccer President Ahmad Ahmad gets five-year ban for corruption,"FIFA on Monday barred the top official in African soccer from the sport for five years, upending the leadership of one of its six regional confederations only months before a presidential election and offering a new reminder that corruption continues to plague global soccer even at its most senior levels.

The punishment of the official, Ahmad Ahmad, who had been the president of the Confederation of African Football and a FIFA vice president since 2017, was related to his conduct from 2017 to 2019, according to a statement released by FIFA’s ethics body. Ahmad was found guilty of breaching four separate articles of the organization’s ethics code, its statement said, including abuse of office, misappropriation of funds and rules concerning the offering and acceptance of gifts.

His ban will disqualify him from standing for a new term early next year, but Ahmad escaped with a shorter ban than another African official who was deemed to have violated one of the same rules.

The decision was announced more than a year after FIFA received complaints of wrongdoing by Ahmad, and 17 months after he was arrested and questioned by French investigators about corruption allegations related to an apparel contract. In its statement, FIFA said part of its investigation into Ahmad’s conduct in office was linked to that deal. Ethics investigators also looked into the financing of a pilgrimage trip for a number of African officials to the Saudi Arabian holy city of Mecca.

Ahmad’s ban means five of FIFA’s six global confederations have had to replace leaders accused of ethical violations since 2015, when a sprawling U.S. Department of Justice indictment revealed widespread corruption in the Americas and the Caribbean. FIFA’s president, Gianni Infantino, swept to power a year later, pledging to rid the organization of the culture of corruption that had stained its image and brought down his predecessor.

Ahmad had been one of the new breed of leaders that arrived in the wake of the scandals. With the backing of Infantino, who spent significant political capital lobbying on behalf of the then little known politician from a soccer backwater, Madagascar, Ahmad ousted Issa Hayatou, a towering figure in African soccer who had ruled the sport on the continent — and wielded great influence as a top FIFA executive — for more than two decades.

But under Ahmad’s leadership, CAF soon plunged into regular bouts of chaos and infighting. The problems peaked in 2019 when Ahmad fired the organization’s most senior administrator, the secretary general Amr Fahmy, and other top executives. Fahmy, who died of cancer this year, was among the officials who had provided FIFA with evidence against Ahmad; the accusations included not only financial misdeeds but claims of sexual harassment made by female staff members and consultants.

Ahmad called the allegations an effort to smear his reputation, and later denied wrongdoing in the French corruption investigation.

Ahmad did not respond to a request for a comment about his ban, which he can appeal at the Court of Arbitration for Sport. He is currently on medical leave after contracting the coronavirus.

Ahmad’s departure leaves four candidates to replace him when CAF holds its presidential elections on March 12. Until then, the organization will be run by its senior vice president, Constant Omari of Congo, who faces his own ethics investigation over a television deal that he and Ahmad revised in a way that appeared to have benefited CAF’s broadcast partners at a cost of millions of dollars to African soccer.

Ahmad is also implicated in that investigation and could face further penalties as a result. In addition to his five-year ban, FIFA also fined Ahmed about $220,000.

FIFA ethics investigators are also looking into the conduct of other African officials. Leaked emails and documents have shown how some regional soccer leaders sought to receive payments from CAF to be routed into their private bank accounts instead of through their federations, and an audit completed earlier this year could not account for millions of dollars in development funds.

The 55-page report, completed by consultants from PwC, said “potential elements of mismanagement and possible abuse of power were found in key areas of finance and operations.” It provided yet another reminder of the challenges of reforming the governance of world soccer, which was rocked in 2015 when the United States filed a sweeping indictment that laid out in vivid detail accusations of decades of corruption and wrongdoing by some of the sport’s most senior administrators.

As the leadership crisis in Africa worsened last year, FIFA took the extraordinary step of effectively taking temporary charge of CAF’s management. It sent Fatma Samoura, its secretary general and Infantino’s top deputy, to supervise the organization’s operations at its headquarters in Cairo. That relationship ended abruptly in February, when CAF’s leadership opted against extending FIFA’s presence.

For Infantino, the ban of Ahmad, his onetime ally, is embarrassing, but it also presents an opportunity to find a new and reliable partner in Africa, a region that he has aggressively tried to cultivate.

As well as dispatching Samoura to CAF, he also sent Mario Gallavotti, one of his most trusted advisers, to help restructure operations and plot a path for further development. Last December, Infantino floated the idea of a new 20-team Pan-African club tournament that he said could generate as much as $200 million in annual revenue, a sum that he argued might allow some of Africa’s top clubs to keep top talent in the region. Those plans have appeared to have stalled since CAF told FIFA’s emissaries to leave and the coronavirus crippled global sports.",am,https://fcced.com/african-soccer-president-ahmad-ahmad-gets-ban-2411201633/
Swiss court orders Societe Generale to return $150m of Allen Stanford Ponzi cash,"Societe Generale SA was reprimanded by a Swiss court and ordered to give up $150 million deposited by convicted fraudster Allen Stanford that it had fought for nearly a decade to keep.

The court ruled that Societe Generale failed to do proper due diligence before accepting Stanford’s money. The bank’s Swiss unit had argued that it had acted in good faith and that it had a valid claim to the assets, partly based on a loan to the businessman.

The lender “had to presume that the funds were criminal and should have at least been more careful in view of the clues of money laundering, which it did not do,” a trio of appeals court judges said in an Oct. 16 decision that was released Friday.

The Swiss decision marks an important victory in the Stanford liquidators’ battle to recover money the businessman stashed abroad. The $150 million represents close to half of the $330 million that Stanford was found to have hidden in 29 foreign bank accounts.

Stanford, an Antiguan-American businessman was convicted in 2012 and sentenced to 110 years in prison for running a two decade-long fraud scheme and misappropriating $7 billion to finance his life of luxury in the Caribbean.

The lawyer representing the bank and Societe Generale’s Swiss spokesman both declined to comment on the decision.

Though the bank’s name was redacted from the decision, as is common in Swiss court rulings, the liquidators have said the case revolves around the Paris-based bank.

Grant Thornton, the firm leading the recovery effort, said in a statement that SocGen didn’t appeal the decision within the required time limit, paving the way for the money to be returned to creditors.

“This process has taken 10 years and so we’re delighted this will finally allow for these funds to be returned to the victims,” said Mark McDonald, managing director of Grant Thornton in the British Virgin Islands.

Still, the liquidators in the U.S. and Antigua have a ways to go. By McDonald’s reckoning, they have secured around 10% of the $5 billion in outstanding claims they are seeking.

“It’s too early to mark the scorecard yet and we continue to pursue what will hopefully be significant recoveries,” he said.

By comparison, the Madoff Victim Fund has recovered the equivalent of nearly 74% of claimed losses from 38,000 clients of Bernie Madoff, who’s serving a 150-year sentence in North Carolina after pleading guilty to fraud in early 2009.",am,https://fcced.com/swiss-court-orders-societe-generale-return-cash-30111410/
"Former World soccer chiefs Sepp Blatter, Michel Platini faces fraud charge in FIFA corruption case","Sepp Blatter and Michel Platini are facing a more serious charge of fraud after Swiss federal prosecutors intensified a five-year investigation into the pair’s past dealings at FIFA this week.

The open criminal proceedings had been focused on suspected mismanagement and misappropriation, plus an act of forgery by Platini, linked to FIFA paying the French soccer great $2 million with Blatter’s approval in 2011.

Now the investigation has been widened to include suspected fraud.

It follows the former FIFA and UEFA presidents plus witnesses being questioned in recent weeks in Bern.

“(This month), the federal prosecutors’ office informed the parties that, based on the current investigation it is reassessing part of the proceedings,” the Swiss attorney general’s office said on Friday, citing the payment to Platini.

“Since then both Joseph Blatter and Michel Platini are being investigated on suspicion of fraud,” the federal office said in a statement to The Associated Press.

In the Swiss criminal code, fraud seeking personal gain can result in “a custodial sentence not exceeding five years or to a monetary penalty.”

Charges have yet to be filed in a case opened in 2015 against Blatter, now 84, that was extended six months ago to include Platini.

Platini was the UEFA president and a FIFA vice president in January 2011 when he asked to be paid by soccer’s world body for work done a decade earlier.

The former France captain and coach submitted invoices for uncontracted additional salary as a presidential adviser in Blatter’s first term, from 1998-2002. Platini was paid by FIFA with Blatter’s approval in February 2011.

Both men deny wrongdoing. They have consistently cited a verbal agreement for the money since details of the deal were revealed in September 2015.

Then, Swiss authorities questioned them in a surprise visit to FIFA headquarters in Zurich where its executive committee was meeting.

Both men were provisionally suspended from soccer, then banned, by FIFA’s ethics committee. The Court of Arbitration refused to overturn their sanctions on appeal. Blatter’s six-year ban from soccer runs until next October.

Blatter is also a suspect in a Swiss criminal investigation into a $1 million FIFA loan in 2010 to the Trinidad and Tobago soccer body controlled by now-disgraced former FIFA vice president Jack Warner.

The case ended Platini’s campaign to succeed Blatter as FIFA president in an election held in February 2016. With Platini suspended, UEFA put forward its general secretary Gianni Infantino, who won the vote.

Platini, who served a four-year ban, has long said he declared the money on his Swiss tax return. In 2018 he was cleared of suspicion in a letter from the Swiss federal prosecution office.

The investigation was revived when a different prosecutor, Thomas Hildbrand, took charge of some soccer cases. A previous lead prosecutor in FIFA-related work, he left amid turmoil in the department.

Hildbrand’s name was on the latest letters sent to lawyers on Tuesday, and seen by The AP.",am,https://fcced.com/sepp-blatter-michel-platini-faces-fraud-charges-28112228/
Malta advisory firm Credence linked to multiple tax avoidance probes fined for money laundering breaches,"Corporate services provider Credence, which featured in an extensive European Investigation Collaborations exposé on tax avoidance in Malta, has been fined €261,000 by the Financial Investigation Analysis Unit for breaches of various money laundering obligations.

Credence Corporate Advisory Services is a Maltese law firm which featured in stories on the the existence of Turkish president Recep Tayyip Erdoğan’s family’s offshore network, revealed by The Black Sea as part of its reporting on the #MaltaFiles; and for providing corporate services to Russian billionaire Oleg Boyko’s fast loan company, to save millions in tax by remitting profits to Malta.

The FIAU said it found shortcomings in the company’s obligations, specifically failing to identify an ultimate beneficial owner (“UBO”) and other details pertaining to the UBO’s agent; and in six files classified as ‘high’ risk, only three files had had enhanced due dilegence performed.

In another file, it resulted that the client had connections with Iran and Panama, both of which appear on the FATF’s list of high risk and other monitored jurisdictions. Although the company did collect additional documentation on this client and even appointed two in-house directors, these measures were not deemed sufficient as the nature of the activities involved demanded a higher level of o-going monitoring and a better understanding of the economic rationale behind the transactions taking place.

In another file, apart from the fact that the UBO of the entity was featured in adverse media, the company failed to take action to duly understand the activity of the company and mitigate the risks associated with the same.

The FIAU said Credence had failed to gather essential information on why a $30 million loan was necessitated for the company in question, and the nature of the end-customers who recieved the loans, and howthe client would be generating a sufficient return to meet the eventual repayment of the loan.

It also transpired that the UBO of one of the clients was a Politically Exposed Person (“PEP”) who had also featured in adverse media in relation to bribery and corruption. Although Credence as in-house director was a signatory on the client’s bank account, this measure was not considered as sufficient to mitigate the risks of the customer. “No senior management approval was sought despite the UBO being a PEP, and that no supporting documentation in relation to the PEP’s source of wealth and funds were obtained.”

Credence failed to carry out EDD on two high-risk customers, one involved in the mining of precious metals and sale of chemicals, the other in renewable energy; they had no plausible explanation for a $24 million loan and the absorption of another €15.9 million loan.

In another file, the FIAU called to attention a number of loan agreements with Panamanian companies for capital expenditure to a Maltese company that was Credence’s client. Lastly, in another file, the Company did not collect source of wealth information on the settlors of the trust, despite these being classified as PEPs.

In one file, five credit transactions were highlighted, all making reference to a €20 million loan agreement between the UBO of the client and the client company, for the purpose of raising capital. Credence was unable to provide evidence as to how the UBO could sustain such a high-value loan. While €17 million were utilised to purchase a company, Credence did not ascertain that the purchase of such a company actually took place or that the company was actually valued at such amount.

In another file reviewed, three substantial transactions, one of them a debit transaction exceeding $2,500,000, no information was available on this transaction. The FIAU expressed its concern that Credence was dependent on the client’s third-party accountant to provide the information needed, despite the fact Credence also offered directorship services.",am,https://fcced.com/credence-fined-for-money-laundering-breaches-2511202147/
UK watchdog fines FX broker TFS-ICAP for reporting fake trades to customers,"Britain’s financial regulator on Monday fined currency options broker TFS-ICAP 3.44 million pounds ($4.6 million) for routinely reporting fake trades to customers for over seven years.

The Financial Conduct Authority (FCA) said that between 2008 and 2015, brokers at the firm were telling customers that a trade had occurred at a particular price or quantity when no such trade had actually taken place, a practice known as “printing”.

“Brokers saw printing as being part of the role and one that ‘everyone was doing’,” the FCA said.

“It took place openly on desks, with the motivation of generating business for the firm.”

Printing trades could generate additional revenue and in turn boost pay of brokers, the regulator said.

TFS-ICAP was not able to comment immediately.

The fine, following an investigation that also involved regulators from the United States, would have been five million pounds had TFS-ICAP not agreed to resolve the case, the FCA said.

“The FCA is grateful for the assistance provided by the Commodity Futures Trading Commission in the United States in this investigation,” the watchdog said in a statement.

Since 2018, a senior manager and desk head have left TFS-ICAP, and the composition of its board has changed, the FCA said.

An independent monitor appointed in 2018 has reported no instances of printing.

“This market should take notice that printing, or providing information to clients where the basis for the information is not true, is not in keeping with appropriate standards of market conduct,” said Mark Steward, the FCA’s executive director of enforcement and market oversight.",am,https://fcced.com/uk-watchdog-fines-tfs-icap-fake-trade-2311201854/
Former Bucharest district mayor Tudorache indicted for corruption,"Former Bucharest District 1 mayor Dan Tudorache, an influential member of the Social Democratic Party (PSD), was indicted by prosecutors of the National Anti-corruption Directorate (DNA) for complicity to influence peddling and money laundering.

The court set a EUR 1 million bail for Tudorache, Economica.net reported. Two other people, including Tudorache’s former wife, were also indicted in this case.

The third person, presented as “a person in Tudorache’s entourage,” was directly involved in the illegal activities. More precisely, this person negotiated a bribe worth 10% of the contracts awarded by the municipality with the companies that won those contracts. In exchange for the money, he promised to intervene to the public clerks in charge of those contracts to make sure they went on smoothly.

However, the prosecutors believe that Tudorache was the one pulling strings, and the other person was the middleman.

During his time in public office (2008-2018), defendant Tudorache allegedly earned disproportionately large sums of money compared to his lawful income, the prosecutors say.

According to the DNA, Tudorache allegedly used his former wife and the housekeeper to cash in the money. The money was spent on trips abroad, jewelry, luxury clothing both from the country and abroad, cars, real estate, private schools, while part of it went on loans to other people or in bank deposits.

Tudorache is the head of the PSD organization in Bucharest’s District 1. He served as a deputy in Parliament before being elected mayor. He officially has no properties.",am,https://fcced.com/ex-bucharest-district-mayor-tudorache-indicted-231121634/
